What date and time would you like to go ,request
Wednesday at 6 p m ,inform
Great  What name shall I reserve this under ,request
For John Clark  please ,inform
This has been reserved Mr  Clark  Enjoy your meal,inform
Thanks for your help ,thanks
What s the top reviewed restaurant in bakersfield california ,request
j s place sounds great  can i get a table for two tomorrow night around 9pm ,inform
That table is available  what is the name for the reservation ,request
jones  sorry for the lateness,inform
No problem  your table is reserved   I m sure you ll enjoy it ,inform
Hello  can you find me a steakhouse in Chicago   An upscale place ,request
How many people in your party ,request
How about Gibson s  is that expensive ,inform
It s around  50 and above per person,inform
Perfect  I was hoping or a fancy place   Let s try to book that one ,request
What date and time would you like to go ,request
Wednesday the 13th  at 8 p m ,inform
Great and what name shall I reserve this under ,request
For John Clark  please ,inform
This has been reserved Mr  Clark  Enjoy your meal,inform
Thanks  I appreciate it ,thanks
Hi  I d like a reservation to a French restaurant in Chicago  please ,greeting
Ok  Cafe Marie Jeanne sounds more my style,inform
I d like to go Friday night at 6 30p,inform
And how many people are in your party ,request
Great  they do have a table for two available at 6 30   What is the name for the reservation ,inform
Paul Bunyan,inform
Thanks Mr  Bunyan  your table is reserved   I hope you have a great time ,thanks
Thanks  Goodbye ,thanks
How many people in your party ,request
The View Restaurant   Lounge  Gaonnuri Restaurant and Pulse all meet this criteria,inform
What type of cuisine do they have at Pulse ,request
It s Asian influenced but offer an international menu,inform
Hmm okay  I think I ll go with The View Restaurant   Lounge  Let s book for Thursday around 7 30pm,inform
Wonderful  It sounds amazing  What name shall I reserve this in ,request
This has been reserved Mr  Jones  Enjoy your meal,inform
Thanks for your help ,thanks
Can you recommend a sushi place in Milwaukee  Wisconsin ,request
How about Screaming Tuna  is that expensive ,inform
The price range for that restaurant is  30 and under ,inform
Not bad at all   Let s go with that one ,confirm_answer
I m hoping to go Wednesday at 6 p m ,inform
How many people in your party ,request
I found the following times available   1  5 45 PM 2  6 00 PM 3  6 15 PM,inform
6 p m  please ,inform
CAn i get a table for 4 to EB Greens in Buffalo NY for this Friday at 6pm,request
Of course  What name would you like this reserved under ,request
This has been reserved  Enjoy your meal,inform
I am looking for a pizza restaurant  Something authentic  not like Pizza Hut ,request
What is your location  City and State is preferable ,request
Springfield  Missouri,inform
What date and time would you like to go ,request
Saturday around noon,inform
Hello  I am looking for a nice seafood restaurant in the Biloxi  MS area ,greeting
Hey there  did you still need assistance ,greeting
Yes  please,confirm_answer
What date and time would you like to go ,request
Saturday around 6pm,inform
How many people in your party ,request
Here are 3 options  Cora s  Mignon s Steaks   Seafood and Ruth s Chris Steak House ,inform
 Mignon s Steaks   Seafood sounds good,inform
Hey does tommy guns garage in chicago reserve tables ,greeting
Steaks  sound good,inform
Alright  I found you Gibsons  Mastro s  and RPM   any of these sound good ,inform
Great choice  What time and date  specifically  should I book it for ,request
4 5 7pm Under Donnie Brosco  2 people    ,inform
Thank you so much,thanks
Sorry I have no way of contacting the melting pot would you still like me to reserve a table ,inform
yes please  under john smith,inform
Great  I have reserved a table for John Smith at the Melting Pot Tuesday 6 PM   Enjoy the meal ,inform
Can I please have the best Sushi tonight ,request
Sure thing  What is your location  City and State is preferable ,request
Milwaukee WI,inform
And how many people in your party ,request
tomorrow is fine,confirm_answer
Screaming Tuna for sure,inform
Hi  can you make reservations for an upscale American restaurant in Portland ,greeting
Did you mean Portland  Oregon or Portland  Maine ,multiple_choice
Portland  OR,inform
Alright  that s what I thought  Give me a few minutes to find you some results ,inform
How about Irving St Kitchen  Raven   Rose  or Taylor Railworks ,inform
Raven   Rose sounds like a good choice  Can I make reservations for tomorrow at 7 pm ,inform
Sure  how many people will be in your party ,confirm_answer
Please book under the name Sam Smith  please ,inform
OK Sam  I ve booked you Raven   Rose for tomorrow night  Have a nice time ,confirm_answer
Thank you for your help ,thanks
Can you recommend a good Indian restaurant with vegetarian options in Brooklyn ,request
How many people in your party ,request
There will be 4 of us ,inform
Gandhi  Kanan and Kinara all offer vegetarian options and have good reviews,inform
Let s go with Kinara  Can I make reservations for tomorrow night at 8 ,inform
Of course  What name would you like me to reserve this under ,request
John Young ,inform
This has been reserved  Enjoy your meal,inform
I need to make a reservation for a large group of people at  steakhouse in Dallas ,request
Sure  I am more than happy to assist you with your request ,greeting
What date and time would you like to go ,request
Friday night at 7 00,inform
How many people in your party ,request
We are going to have 12 people  Can you find a place with enough room for all of us ,inform
No problem ,confirm_answer
Al Biernats  Medina Oven   Bar and Mesero are all excellent choices ,inform
Al Biernats sounds good  Do they have tables available for my time and date ,inform
Yes  would you like me to go ahead and book a table ,confirm_answer
that would be great  thanks ,confirm_answer
Sure  I was able to confirm the table for your party  Enjoy your meal ,inform
No Problem  have a great day ,inform
Can you tell me if there s a good French restaurant in Manhattan ,request
Le Parisien  La Bergamote and Wall Flower are all excellent choices ,inform
Let s go with Le Parisien ,inform
What date and time would you like to go ,request
9 pm tomorrow night please ,inform
How many people in your party ,request
There 4 adults and 1 child ,inform
Sure  I was able to confirm the table for your party  Enjoy your meal ,confirm_answer
Thank you so much ,thanks
No Problem  have a great day ,closing
Hello  I m looking for Thai food in New York City  please ,greeting
How many people in your party ,request
there will be 5,inform
Pure Thai Cookhouse  New Topaz Thai and SriPraPhai all have great reviews,inform
I ll take a table at New Topaz Thai,inform
What date and time would you like to go ,request
Sunday at 4p,inform
What name would you like this reserved under ,request
Taylor Swift,inform
This has been reserved  Enjoy your meal,inform
I am looking for a good seafood restaurant in Pensacola tomorrow night,request
What time would you like to go  and how many in your party ,request
3 people at 7PM,inform
Hi there  I m in Jonesboro Ark  can you find me a family friendly eatery ,greeting
Sounds like it could be worth it  would would be recommended ,request
Sorry  I didn t understand your last question  can you repeat that ,confirm_answer
Yes  can you recommend something in Memphis ,request
Oh  OK  What kind of food or cuisine should I focus on looking for ,request
OK  the place I was referring to above then was the Hard Rock Cafe Memphis   want to book that ,confirm_answer
If possible note booth preference and the name is Inneda Bookings ,inform
Its ok I like road trips  Thanks   ,thanks
Hi  can you recommend a good Mexican restaurant in DC ,greeting
Tico DC sounds good  Can I make reservations for tomorrow night at 8 ,inform
How many people in your party ,request
Richard Bloom please ,inform
OK Mr  Bloom  your reservation is confirmed   Enjoy your meal ,confirm_answer
Thank you for your help ,thanks
Wheres the best bar to break up with someone in Philadelphia ,request
What date and time would you like to go ,request
Hi Can you book me for 7pm for 2 persons at a nice place in oxnard  ca for tomorrow night,greeting
I would like to make a reservation for 4 at The Palm Restaurant in East Hampton  NY,request
What date and time would you like to go ,request
Thursday night at 6 00,inform
Sure  I was able to confirm the table for your party  Enjoy your meal ,inform
No Problem  have a great day ,closing
Hi  I need a reservation for 4 to Osteria in Buffalo NY for Wednesday at 8pm,greeting
What name would you like this reserved under ,request
This has been reserved  Enjoy your meal,inform
Hi Can you book me for 7pm for 2 persons at a nice place in oxnard  ca for tomorrow night,greeting
What type of cuisine are you looking for ,request
I found several  1 Yolanda s Mexican Cafe  2,inform
2 Sabor and 3 El Chilito  Would you like to book one of these ,multiple_choice
yes book sabor,confirm_answer
Fiola  Can you tell me how it s rated ,request
It is rated 4 2 stars,inform
Sounds decent  Are you able to book a table Thursday for about 7 pm  for 2 ,request
I am  What name would you like this reserved under ,request
Daisy Tabel ,inform
This has been reserved  Enjoy your meal,inform
Are they open for SUnday brunch ,inform
Okay   Can you tell me their hours ,request
Monday through Saturday from 9 a m  to 2 30 p m ,inform
Awesome   Thank you so much     ,thanks
When would you like to book that ,request
Drifters and Puckett s Grocery   Restaurant offer this,inform
Drifters sounds about right ,inform
Great  What time would you like this reserved at ,request
What name would you like this reserved under ,request
This has been reserved  Enjoy your meal,inform
I need a reservation for 4 to Tappo in Buffalo NY,request
Good choice   What date and time would you like to go ,request
Tomorrow at 7pm,inform
Thanks Mr  Clark  your table is reserved   Have a great time ,thanks
What is the dress code at Davincis in Katy  Texas ,request
Well  how about the star rating ,request
The Da Vinci received a 4 2 out of 5 stars ,inform
Thank you for your help   ,thanks
No problem good luck with your reservations   ,closing
I would like to get 10 tickets for civil war opening night,request
Apologies this service is to make a reservation at a restaurant  May I help you with that ,request
Not a problem  What date and time would you like this ,request
Saturday at 16 00,inform
Amerigo Italian Restaurant  Coletta s Italian Restaurant and Spindini all have great reviews,inform
Great  What name would you like this reserved under ,request
Pablo Francisco Del Morte Grande Papa Guisao,inform
This has been reserved  Enjoy your meal,inform
I am looking for a good seafood restaurant in OKlahoma City tonight,request
How many people in your party ,request
Do you have a preferred time ,request
around 8 pm,inform
Jazmoz Bourbon Street Cafe   OKC Bricktown 8pm  The Drake 8pm  Rococo Northpark 8pm,inform
The Drake please,inform
What name would you like that under ,request
I booked for you Mr  Smith  Enjoy your meal  Have a great day ,inform
Your welcome ,welcome
Any good Indian restaurants in Manhattan ,request
How many people in your party ,request
Tamarind  Junoon and Manhattan Valley all have great reviews,inform
Tamarind sounds great  can I get reservations there for tonight ,inform
There is an opening at 5 15  7 00 and 8 15 would any of those work for you ,multiple_choice
7 pm works ,inform
Great  What name would you like this reserved in ,request
John Smith ,inform
This has been reserved  Enjoy your meal,inform
Thank you for your help ,thanks
I need a restaurant suitable for a kid s birthday in San Antonio,request
How many people in your party  Date and time of reservation ,request
10  Saturday around 7pm would be best,inform
Burgers sound good  let s go with Big z ,inform
Great  I have reserved a table for Big z Burger joint at 7 pm for 10 ,inform
Can I get a brunch reservation for Krebbs 1899 near Syracuse NY for Sunday at 11am ,request
How many people are in your party ,request
Hi there  are there are water front restaurants in gulf shoes alabama ,greeting
Flying Harpoon  sounds great 6pm thursday possible fir 4 ,request
Yes  that table is available   What is the name for the reservation ,request
Ineda Tavel,inform
Your reservation is confirmed   I hope you have a great time ,inform
What options are there for vegan food in the midtown nyc area ,request
How many people in your party ,request
I will have 3 in my group,inform
Blossom  Hangawi and Terri all have great reviews,inform
Is hangawi foreign cuisine ,request
That sounds good  could you make me reservations there  I need that tabe for 8 pm tomorrow evening ,request
Of course  What name would you like this reserved under ,confirm_answer
Could you make the reservation under Johnny Bravo  and confirm after having done so ,inform
This has been reserved  Enjoy your meal,inform
Great  thank you,thanks
I need an upscale American restaurant  I m in Phoenix ,request
What date and time would you like to go ,request
Tomorrow at 6 pm would be great ,inform
How many people in your party ,request
Tarbell s  Durant s and Mesquite Grill are all excellent choices ,inform
Durant s sounds good  Can you tell me  do they have a parking lot or valet parking ,inform
Durant s has a complimentary valet service ,inform
Great  Please book reservations for me ,confirm_answer
Sure  I was able to confirm the table for your party  Enjoy your meal ,inform
Thank you for your help ,thanks
No Problem  have a great day ,closing
Hi can you recommend a good Korean restaurant in Los Angeles,greeting
Let s go with the first one you recommended,inform
What date and time would you like to go ,request
Tomorrow at 5 PM,inform
And how many people are in your party ,request
Great  I can go ahead and book that for you at 5 p m   What is the name for the reservation ,request
Thanks Mr  Smith  your reservation is confirmed   I hope you enjoy it ,thanks
Thanks for your excellent service goodbye,thanks
Hello  can you book 4 at a nice Italian place in Los Angeles ,request
Sure  I am more than happy to assist you with your request ,confirm_answer
What date and time would you like to go ,request
Friday at 5p,inform
Piccola Trattoria  Rao s Hollywood and Ca Del Sole are all excellent choices ,inform
LOL   Hi  again  I ll take Piccola Trattoria ,inform
Thanks  Goodbye ,thanks
Hi I am in Flint on business  Is there good food here or should I travel ,greeting
Lula s Louisiana Cookhouse and Real Seafood Company are both excellent choices ,inform
Lulas sounds fun  Would there be a table available tomorrow about 6pm ,inform
How many people in your party ,request
There is a table available at 6pm tomorrow for your party of 10  Would you like me to book this ,request
Great  I was able to confirm the table for your party  Enjoy your meal ,inform
No Problem  have a great day ,closing
Three person party at 5 30pm   Thank you ,inform
Great  I have reserved a table for three at Baci on Saturday 5 30 pm ,inform
Hello  I would like reservations to the Japanese restaurant in my town please ,request
What is your location  City and State is preferable ,request
Wadsworth Ohio,inform
is there a table available at Yosaka In wilmington  nc tuesday night at 7pm ,request
How many people in your party ,request
What name would you like this reserved under ,request
Jusbookit Puleaz,inform
This has been reserved  Enjoy your meal,inform
Hey ca n you book chuckie cheese in lansing ,greeting
What date and time would you like to go ,request
How many people in your party ,request
What name would you like this reserved under ,request
polly mccrackis plz,inform
This has been reserved  ENjoy your meal,inform
Is there anywhere in Portland  ME known for their Lasagna ,request
Paciarinos is in your area and is top rated for there Lasagna,inform
I d like a table for 2 at Paciarinos for 6 pm on Friday then under the name Louigi,inform
That s all  thanks,thanks
Melting Pot in which city ,request
Sorry   Charlottesville Virginia ,inform
No thank you    Have a good day ,inform
Hi does Sharma blue have any open tables for Friday evening ,greeting
7pm for 2 would be fantastic ,inform
Great  I have reserved a table at Sharma Blue for friday at 7pm for two,inform
Hi I would like to know if there is an Italian restaurant cafe in the 77040 area,greeting
Carino s sounds good  please reserve a table for 4 on 04 06 if available,inform
Great  I have reserved a table for four at Carino s on 4 06  Enjoy your meal ,inform
Yes  I can definitely arrange that what time would you like the reservation for ,confirm_answer
Thank you  I would like to make it for 6 45pm ,thanks
Great  I have reserved a table for two at Vetri on Sunday 6 45 pm,inform
Thank you for your help ,thanks
Can you recommend a good French restaurant in Philly ,request
Bistrot La Minette  Parc and Neuf are all excellent choices ,inform
Sure  I was able to confirm the table for your party  Enjoy your meal ,inform
Thank you very much ,thanks
No Problem  have a great day ,closing
Are there any french dining options in Lansing  Michigan ,request
Crepe sounds great  Would they have a table available Friday at 7pm for 2 ,inform
Yes  they have a table available at 7 pm would you like to reserve it ,confirm_answer
Yes please  The name is Ineda Tavel,confirm_answer
Great  I have reserved a table for Ineda at For Crepe Sake Friday 7 pm for two guests ,inform
Can you make a reservation for 4 to Tappo in Buffalo NY for 4 on Wednesday at 7pm,request
The restaurant is not available at 7 they do have an opening for 7 30 pm would that be ok ,inform
yes  under bruce wayne,inform
Can you recommend a steakhouse in Portland  OR ,request
How many people in your party ,request
RingSide Steakhouse  Laurelhurst Market  and El Gaucho Portland are all highly rated,inform
Laurelhurst Market sounds good  can you book reservations for tomorrow night at 8 ,request
Of course  What name would you like this reserved under ,request
Leor Tablespoon,inform
This has been reserved  Enjoy your meal ,inform
Thank you so much ,thanks
THe Tavern do they have anything available Friday around 7,inform
For how many people ,request
Megan Maddox and yes please book the table,inform
Thanks Ms  Maddox  your reservation is confirmed   Hope you enjoy it ,inform
I need a reservation for 4 to Two Vine in Rochester NY,request
What date and time would you like to go ,request
Friday at 7pm,inform
That is all  thank you,thanks
El Bolero  Cinco Tacos and Komali Restaurant are all excellent choices ,inform
Komali sounds great ,inform
Sure  I was able to confirm the table for your party  Enjoy your meal ,inform
Does anywhere in Williamston  mi take reservations ,request
Of course  Are you looking to make a reservation ,confirm_answer
Do you have a certain place in mind ,request
What type of cuisine do you prefer ,request
Williamston Pub   Grill  Red Cedar Grill and Riverhouse Inn all have good reviews,inform
Riverhouse Inn  7pm for friday for 4 possible ,inform
Perfect  What name would you like this reserved under ,request
Ineeda Tavel,inform
This has been reserved  Enjoy your meal,inform
im in the mood for some greasy chicken,request
Where are you located ,request
my zip is 32025,inform
ok il go with southern charm,inform
Good choice   What date and time would you like to go ,request
tmw around 6 pm,inform
How many people are in your party ,request
Great  I do see a table available at 6   What is the name for the reservations ,request
stinkwrinkle,inform
Thanks  your table is all set   I hope you enjoy your meal ,thanks
Can you recommend a good gastropub in Pittsburgh ,request
What date and time would you like to go ,request
Tonight at 8 pm ,inform
How many people in your party ,request
How about the Commoner ,inform
Great your reservation is all set  Thank you ,thanks
What date and time would you like to go ,request
Saturday night at 8 p m ,inform
Lacroix Restaurant  Moshulu and Vetri all have great reveiws,inform
Yes they do,confirm_answer
Great  and what type of cuisine do they serve ,request
creative international cuisine made from fresh  seasonal ingredients,inform
Oh that sounds perfect  my girlfriend will love that   Let s try to book that for a party of two ,inform
What name would you like this reserved under ,request
For John Clark  please ,inform
This has been reserved  Enjoy your meal,inform
Thanks so much ,thanks
Of course  Do you prefer a certain type of cuisine ,request
Thai preferable otherwise top rated,inform
Swing Thai  SUVIPA Thai Food and Wild Bangkok Bar   Grill all have good ratings,inform
Wild Bangkok Bar   Grill,inform
Sounds good   ,confirm_answer
What name would you like this reserved under ,request
Ineda Tavel please,inform
This has been reserved  Enjoy your meal,inform
Can you help me book a table for 6 at an Italian restaurant in Miami,request
What date and time would you like to go ,request
Thursday about 7 pm,inform
Perricone s Marketplace   Caf       can you tell me their rating and location please ,request
Yes  just need to know how many guests ,request
Great  I have reserved a table for six at Perricon es Marketplace   Cafe on Thursday 7 pm ,inform
Hi can you recommend a good restaurant I could take my date for a romantic evening,greeting
Sure  where are you located ,request
San Francisco California,inform
And what type of cuisine would you like ,request
Oh I like cozy and romantic let s go with the first one you recommended,inform
Good choice   What date and time would you like to go ,request
Tomorrow at 8 PM,inform
Great  let me book that for you   What is the name for the reservation ,request
Thanks Mr  Smith  your reservation is confirmed   I hope your date goes well ,inform
Thank you for your excellent service goodbye,thanks
I s love a table for 5 at Joes kansas city BBQ,request
What date and time would you like to go ,request
Great  I can book that for you right away   What is the name for the reservation ,request
Ineda Tavel,inform
Thanks  your table is confirmed   I hope you enjoy it ,inform
Hi  can you book me a table at an Italian restaurant ,greeting
What is your location  City and State is preferable ,request
Sacramento  CA,inform
Biba Ristorante Italiano  Paesanos and Il Fornaio Sacramento all have great reviews,inform
What date and time would you like to go ,request
tomorrow at 5 45p,inform
How many people in your party ,request
What name would you like this reserved under ,request
Tyra Banks ,inform
This has been reserved  Enjoy your meal,inform
Thanks  Goodbye ,thanks
I need a reservation for 4 to a good italian restaurant in Buffalo NY for this Thursday at 6pm,request
Santasiero s Restaurant  Marco s Italian Restaurant and Trattoria Aroma all have great reviews,inform
Can we do Santasiero s,inform
Of course  What name would you like this reserved under ,request
This has been reserved  Enjoy your meal,inform
Would Ink in LA have anyopen tables for tomorrow evening ,request
How many people in your party ,request
7pm please  name is Ineeda Tavel  Can you request a window seat ,inform
Certainly   Your reservation is confirmed  I hope you enjoy your meal ,inform
I d like reservations to a Chinese restaurant in D C  known for its authentic foods ,request
How many people in your party ,request
Sichuan Pavilion  Chalin s Restaurant and China Boy are all known for this and have good reviews,inform
Sichuan Pavilion sounds good  D,inform
What date and time would you like to go ,request
Saturday at 5,inform
What name would you like this reserved under ,request
This has been reserved  Enjoy your meal,inform
Hi  can you recommend a place that serves sushi in Chicago ,greeting
Sure  I am more than happy to assist you with your request ,greeting
Momotaro  Rollapalooza and Naoki are all excellent choices ,inform
Momotaro sounds good ,inform
What date and time would you like to go ,request
I d like to go thursday at 7 00p,inform
How many people in your party ,request
Piccola Trattoria  Rao s Hollywood and Ca Del Sole are all excellent choices ,inform
I apologize ,inform
 I was able to confirm the table for your party  Enjoy your meal ,inform
Thanks  Goodbye ,thanks
I am looking for a good Chinese restaurant in Oklahoma City tonight,request
How many people in your party ,request
Chow s sounds good,inform
Wonderful  What name would you like this reserved under ,request
This has been reserved  Enjoy your meal ,inform
Hi can you recommend a good barbecue restaurant in Los Angeles,greeting
Oh thank you  Let s go with the hungry pig,inform
Good choice   What date and time would you like to go ,request
Tomorrow at 7 PM,inform
How many people in your party ,request
I do have that reservation available   I can go ahead and book it if you give me a name ,request
Thanks Mr  Smith  your reservation is confirmed   I hope you enjoy it ,inform
Thank you for your excellent service goodbye,thanks
How many people in your party ,request
Athens Market Taverna  Meze Greek Fusion and Apollonia all have great reviews,inform
Where is Meze Greek Fusion  ,request
345 Sixth Ave ,inform
OK would you please book a table for me as long as they have one for 7 people,request
What date and time would you like to go ,request
Saturday at 7 or 8,inform
7pm on Saturday for 7 works perfect  What name would you like this reserved under ,inform
Megan Maddox pease,inform
This has been reserved  Enjoy your meal,inform
Great Thank you,thanks
I would like to make a reservation at a nice Greek restaurant in Manhattan for Saturday,request
What date and time would you like to go  And how many guests ,request
April 11th at 7pm,inform
Here are some great suggestions for your cuisine   Kefi  Avra Estiatorio  and Estiatorio Milos ,inform
can you tell me the best rated ,request
The highest rated is the Esctiatorio milos and it is also the most expensive,inform
Book there please,confirm_answer
how many guests ,request
Great  I have reserved a table for three at Escitatorio Milos for April 11th 7 pm ,inform
fantastic Thank you ,thanks
Hi can you recommend a Chinese restaurant in Reno Nevada,greeting
Let s go with Jasmine,inform
Good choice   What date and time would you like to go ,request
Tomorrow at 2 PM,inform
And how many people are in your party ,request
I can book that for you right away   What is the name for the reservation ,request
Thanks Mr  Smith  your reservation is confirmed ,thanks
Thank you for your excellent service goodbye,thanks
I am looking for a good place for burgers in Oklahoma City tonight,request
Cheever s Cafe  Hefner Grill and Park Avenue Grill are all excellent choices ,inform
okay  id like a table for 4 at 8 pm,inform
Which choice of restaurant would you like ,request
Park avenue Grill,inform
Sure  I was able to confirm the table for your party  Enjoy your meal ,inform
No Problem  have a great day ,closing
I would love to book a seating at Marcels in DC,request
What date and time would you like to go ,request
How many people in your party ,request
Unfortunately  8 00 pm is not available  7 00 pm and 9 00 pm are available  however ,inform
7pm will work,inform
Great  I was able to confirm the table for your party  Enjoy your meal ,inform
Would you be so kind as to find me a vegetarian place with a jazzy ambiance ,request
No problem   Where are you located ,request
Beverly  MA,inform
I think I d prefer The Wild Horse,inform
Good choice   What date and time would you like to go ,request
Friday night at 6,inform
And how many people are in your party ,request
Great  I see a table for 4 available at 6   What is the name for the reservation ,inform
OK  your reservation is confirmed   Enjoy your meal ,inform
Can you help me book a table for 6 at outback steakout in Okemos mi for Friday ,request
Of course  What time do you prefer this ,request
What name would you like this reserved under ,request
Ineeda Tavel,inform
This has been reserved  Enjoy your meal,inform
I would like a table for 2 at a Japanese restaurant in Oklahoma City tongiht,request
What time do you prefer ,request
Tokyo Japanese Restaurant  Musashi s and Yakimono all have great reviews,inform
Tokyo please,inform
What name would you like that reserved under ,request
This has been reserved  Enjoy your meal,inform
I need a good sushi recommendation for 4 people this Thursday at 5pm in Syracuse NY ,request
Mizu please  under Bruce Wayne,inform
I would like to reserve a table at Deans Seafood Grill   Bar in Cary  NC,request
How many people in your party ,request
What date and time would you like to go ,request
Wednesday night at 7 00 ,inform
They have that time open  What name would you like it booked under ,request
I booked for you  Enjoy your meal  Have a great day ,inform
Your welcome ,welcome
Hi can you recommend a good Japanese restaurant in Reno Nevada,greeting
Oh  let s go with the last one you recommended,inform
What date and time would you like to go  How many guests as well so I can reserve it,request
Tomorrow at 5 PM for two people,inform
Thanks for your excellent service goodbye,thanks
How far in advance am I able to book ,request
You can book restaurants through Opentable up to six months in advance ,inform
That s so great to hear    Can I book something high end in Jacksonville Fla 6 13  7pm ,request
What type of cuisine would you like to have ,request
Hon Korean Restaurant please 4 people,inform
Great  I can book that table right now   What is the name for the reservation ,request
Ineda Tavel,inform
Your reservation is confirmed  enjoy your meal ,inform
What date and time would you like to go ,request
April 15th 6pm,inform
Jaipur Cuisine of India  Paru s and Gill s all have great reviews,inform
Does Jaipur Cuisine have anything available ,request
Yes they have a 6 15 and 7 00  Would either of those work for you ,inform
the 6 15 please,inform
What name would you like this reserved under ,request
Megan Maddox,inform
This has been reserved  Enjoy your meal,inform
Great Thank you ,thanks
Okay   No   Is South Fork Barbeque handicap accessible ,request
Yes  they are ,confirm_answer
Okay great   Last question  can you tell me how late they re open ,request
They re open Wednesday through Sunday  11 a m  to 8 p m ,inform
Thank you     ,thanks
Hi it s my anniversary can you recommend a romantic evening restaurant,greeting
Happy anniversary   Where are you located ,request
Los Angeles California,inform
And what type of cuisine would you like ,request
Oh I like intimate and romantic let s go with the first one,inform
Good choice   What date and time would you like to go ,request
Tomorrow at 5 PM,inform
Your table is reserved Mr  Smith   I hope your date goes well ,inform
Thank you for your excellent service goodbye,thanks
I d like a good Thai restaurant recommendation  I m in San Francisco ,request
Farmhouse Kitchen sounds nice  Can I get reservations for 7 pm  There will be 5 of us ,inform
Great  I can book that table for you right away   What is the name for the reservation ,inform
Sue Kim please ,inform
Thanks Ms  Kim  your reservation is confirmed   I hope you have a great time ,inform
Thanks for your help ,thanks
Hi I was hoping to book a table at Flemings Saturday evening in LA,greeting
How many people in your party ,request
What time do you prefer this ,request
Perfect  What name would you lkike this reserved under ,request
Needa Tavel,inform
This has been reserved  Enjoy your meal,inform
any good italian joints near venice beach california ,request
Toscana  Vito and Centanni are all excellent choices ,inform
ooh toscana sounds good  can i book a table for two at 8pm on this thursday ,inform
Unfortunately  8 00 PM is reserved  8 30 PM is available  however ,inform
that would be great ,inform
Sure  I was able to confirm the table for your party  Enjoy your meal ,confirm_answer
Tempo Restaurant  Shango and Ristorante Lombardo are all very romantic,inform
Lets do Shango please,inform
Great  What name would you like this reserved under ,request
Bruce Wayne,inform
This has been reserved  Enjoy your meal,inform
What is the most well known pizza place in NYC ,request
There are many that claim to be this  Are you looking for something specific,inform
Di Fara Pizza  Joe s Pizza and Lombardi s Coal Oven Pizza are all VERY well known in the area,inform
How many people in your party ,request
6 people  book under the name Johnny Bravo and confirm after doing so please,inform
This has been reserved  Enjoy your meal,inform
Great  thank you,thanks
Good morning  can you recommend a Brazilian steakhouse for me   I m in Philadelphia ,request
How many people in your party ,request
Four of us ,inform
What date and time would you like to go ,request
8 p m  Thursday ,inform
How about Chima Brazilian Steakhouse  is that expensive ,request
Yes they are both expensive   50 and over ,inform
That s fine  just wanted to know what I was getting into   Let s book Chima then  for John Clark ,inform
I booked for you  Enjoy your meal  Have a great day ,inform
Thanks so much ,thanks
Your welcome ,welcome
I need reservations for Buca di Beppo in Pittsburgh please ,request
What date and time would you like to go ,request
Tonight at 8 please ,inform
Great  it looks like the only one in the city is at Station Square  is that OK ,inform
I also see another at Robinson Town Center ,inform
Station Square works for us  There are four in our party ,inform
John White please ,inform
Thanks Mr  White  your reservation is confirmed   Enjoy your meal ,thanks
Thank you for your help ,thanks
Mex Tequila Bar  Blue Agave Restaurant and No Way Jose Cafe all have good reviews,inform
Blue Agave please reserve under the name Nacho Momma,inform
wonderful  This is reserved for 5pm tomorrow  Enjoy your meal,inform
There are quite a few great choices  are you interested in any specific type of cuisine ,request
Good choice   What is the name for the reservation ,request
Please reserve under the name Josh Grogan,inform
Thanks Mr  Grogan  your table is confirmed   I hope you enjoy your evening ,inform
Great  thanks alot ,thanks
Does Buffalo Wild Wings take reservations in Boston ,request
They do for parties with atleast 8 people,inform
Well  fortunately it s a group get together  There are 9 of us  We re planning on Saturday at 7,inform
Well in that case I should be able to book this for you  Saturday the 9th  Just to be clear,request
Great  What name would you like this reserved under ,request
Nightmare on Wingstreet,inform
This has been reserved  Enjoy your meal,inform
Can you recommend a good Mexican place in Pittsburgh ,request
La Palapa sounds good  Can I get reservations for 4 people  tonight at 8 ,inform
Yes  I can book that for you right now   What is the name for the reservation ,confirm_answer
John Black ,inform
Thanks Mr  Black  your table is confirmed   I m sure you ll enjoy your meal ,thanks
Thank you so much ,thanks
Can you recommend a good Mexican restaurant in LA ,request
How many people in your party ,request
What date and time would you like to go ,request
Tonight at 8 pm please ,inform
It looks like you have one option  Johnny Sanchez 8pm ,inform
Johnny Sanchez works ,confirm_answer
What name would you like that booked under ,request
Emma Porter ,inform
I booked for you  Enjoy your meal  Have a great day ,inform
Thank you for your help ,thanks
Your welcome ,welcome
Can You help me reserve a table for 5 at a good Italian place for dinner in Los Angeles,request
Sure  I am more than happy to assist you with your request ,confirm_answer
What date and time would you like to go ,request
APril 9th at 6 please,inform
Il Moro  Centanni and Vincenzo Ristorante are all excellent choices ,request
Where is Vincenzo Ristorante located and what is their rating ,request
The address is 714 Montana Ave Santa Monica  CA 90403,inform
The restaurant rate 4 5 out of 5 stars ,inform
OK can you please book this restaurant,confirm_answer
Sure  I was able to confirm the table for your party  Enjoy your meal ,inform
No Problem  have a great day ,closing
Where can I get the best pastrami in NYC ,request
How many people in your party ,request
I have a large group  probably between 9 and 12 people,inform
Pastrami Queen  Fine   Schapiro and Gottliebs Restaurant all claim to have the best pastrami in NYC,inform
Can you give me a price range for Pastrami Queen ,request
 11  30 per person,inform
